,Route,Attempted,Succeeded,Temperature AVG,Relative Humidity AVG,Wind Speed Daily AVG,Wind Direction AVG,Solar Radiation AVG
2919,Emmons-Winthrop,1,0,47.63541667,46.01083333,2.864833333,30.16916667,333.7253333
462,Disappointment Cleaver,1,0,52.30416667,18.9025,12.39225,278.9,234.3315833
5011,Ingraham Direct,1,0,24.45458333,47.96666667,42.57208333,272.9375,0.0
3430,Disappointment Cleaver,1,1,53.75416667,35.88125,13.615125,276.0791667,353.99733330000004
2417,Kautz Glacier,1,1,41.5075,23.71291667,23.71208333,163.2116667,318.05425
5110,Wilson Headwall,1,0,32.19458333,18.87916667,8.654291667,214.38133330000002,34.68395833
3802,Disappointment Cleaver,1,0,40.29708333,39.14,9.701375,19.75291667,358.0332917
2144,Disappointment Cleaver,1,0,52.78625,19.12333333,14.71504167,243.7625,327.84616669999997
2064,Disappointment Cleaver,1,1,52.54125,39.97458333,15.25883333,23.74833333,199.0620833
2768,Emmons-Winthrop,1,0,48.76583333,52.98708333,3.8235416669999998,130.49395829999997,249.2470833
4177,Emmons-Winthrop,1,1,53.21166667,30.91625,3.1011666669999998,217.22883330000002,355.6503333
361,Disappointment Cleaver,1,0,42.59166667,17.42758333,14.43820833,20.535,207.5935
844,Disappointment Cleaver,1,0,30.81956522,96.96086957,18.22691304,58.79304348,33.10091304
137,Disappointment Cleaver,1,1,37.40666667,17.20541667,13.77908333,149.3954167,221.8321667
4442,Fuhrers Finger,1,0,37.57708333,67.60041667,7.06175,125.38779170000001,337.99041669999997
720,Disappointment Cleaver,1,0,20.42208333,90.81,8.345,195.80375,214.4229167
1531,Disappointment Cleaver,1,1,51.37583333,46.14041667,6.6737083329999995,171.633375,208.6705
393,Disappointment Cleaver,1,0,51.76,27.91541667,19.81575,220.86625,238.10541669999998
5440,Disappointment Cleaver,1,0,28.23833333,100.0,0.897625,259.6458333,114.40083329999999
4344,Disappointment Cleaver,1,1,38.96666667,57.53291667,26.49375,274.8,292.17425
2661,Disappointment Cleaver,1,0,32.21958333,92.41416667,11.55325,226.942625,252.476625
2905,Emmons-Winthrop,1,0,45.18541667,55.22875,16.93216667,22.45291667,349.9249583
572,Disappointment Cleaver,1,0,28.99416667,74.715,11.76808333,213.9854167,241.9712917
1117,Kautz Glacier,1,1,43.20875,14.29633333,19.14175,19.62958333,293.7495
1438,Disappointment Cleaver,1,0,40.04916667,77.10333333,14.9015,245.56375,170.0025833
4254,Disappointment Cleaver,1,0,34.46166667,62.99416667,4.006708333,164.18625,363.1519583
4419,Liberty RIngraham Directge,1,0,36.655,71.65125,24.68633333,274.7666667,245.2959167
35,Disappointment Cleaver,1,1,38.33541667,27.02541667,17.11520833,270.8666667,201.85258330000002
4898,Disappointment Cleaver,1,0,24.37416667,99.37083333,12.299000000000001,79.61875,0.0
3445,Disappointment Cleaver,1,1,53.75416667,35.88125,13.615125,276.0791667,353.99733330000004
3725,Disappointment Cleaver,1,1,31.90166667,65.75875,9.339041667,177.5125,329.4286667
4134,Emmons-Winthrop,1,1,48.62875,20.28375,9.727375,55.14583333,362.4339167
81,Disappointment Cleaver,1,1,32.39041667,95.30583333,61.3875,261.03333330000004,12.38258333
1160,Disappointment Cleaver,1,0,43.20875,14.29633333,19.14175,19.62958333,293.7495
2897,Emmons-Winthrop,1,1,45.18541667,55.22875,16.93216667,22.45291667,349.9249583
3152,Disappointment Cleaver,1,1,48.49208333,50.48333333,2.755416667,183.66875,328.7606667
2888,Disappointment Cleaver,1,0,45.18541667,55.22875,16.93216667,22.45291667,349.9249583
2354,Disappointment Cleaver,1,1,38.75666667,43.62791667,5.683125,18.71875,301.8440417
482,Disappointment Cleaver,1,0,53.10583333,15.78708333,2.488416667,140.1174583,243.4372917
4326,Disappointment Cleaver,1,0,32.82458333,87.04375,10.558625,234.41875,144.2045
683,Disappointment Cleaver,1,0,21.42833333,90.97875,5.825083332999999,173.56916669999998,141.671125
3937,Emmons-Winthrop,1,1,32.69458333,70.2725,2.7260000000000004,30.691,362.93758330000003
2513,Disappointment Cleaver,1,1,49.7325,49.06958333,3.9822916669999997,226.1925,328.9838333
4608,Tahoma Glacier,1,0,35.88083333,74.25708333,7.274916667,103.8366667,25.60783333
2095,Disappointment Cleaver,1,1,52.78625,19.12333333,14.71504167,243.7625,327.84616669999997
3431,Disappointment Cleaver,1,1,53.75416667,35.88125,13.615125,276.0791667,353.99733330000004
4747,Disappointment Cleaver,1,0,29.47333333,91.06,6.361583333,79.80166667,21.76520833
1024,Disappointment Cleaver,1,1,44.68791667,26.80133333,24.80958333,17.51666667,281.0450417
5000,Disappointment Cleaver,1,0,24.45458333,47.96666667,42.57208333,272.9375,0.0
2843,Disappointment Cleaver,1,1,45.18541667,55.22875,16.93216667,22.45291667,349.9249583
2405,Emmons-Winthrop,1,1,41.5075,23.71291667,23.71208333,163.2116667,318.05425
1647,Disappointment Cleaver,1,0,39.15708333,71.17625,24.91166667,260.21666669999996,182.5133333
2829,Disappointment Cleaver,1,1,45.18541667,55.22875,16.93216667,22.45291667,349.9249583
2690,Kautz Glacier,1,1,33.37666667,90.77416667,24.12541667,268.4125,220.184875
639,Disappointment Cleaver,1,0,24.97708333,74.395,4.64325,221.5945833,221.49400000000003
1624,Disappointment Cleaver,1,1,39.15708333,71.17625,24.91166667,260.21666669999996,182.5133333
374,Disappointment Cleaver,1,0,42.59166667,17.42758333,14.43820833,20.535,207.5935
541,Disappointment Cleaver,1,0,35.25291667,48.96291667,3.89525,235.4966667,248.5455
3893,Disappointment Cleaver,1,1,35.51375,64.3275,7.011958333,29.11708333,343.898
2616,Disappointment Cleaver,1,1,37.98625,47.64541667,2.382125,207.16666669999998,345.6050417
773,Disappointment Cleaver,1,0,32.07875,66.61916667,33.07875,238.1875,201.78916669999998
4888,Ingraham Direct,1,0,25.05958333,97.11666667,4.398875,98.80383333,0.0
3111,Fuhrers Finger,1,1,53.84916667,12.449875,4.410291667,73.58833333,361.3922083
1525,Disappointment Cleaver,1,1,51.37583333,46.14041667,6.6737083329999995,171.633375,208.6705
1959,Disappointment Cleaver,1,0,37.44,38.43166667,7.56075,17.995,304.6057083
1810,Disappointment Cleaver,1,1,42.45083333,43.5075,4.640541667,20.59791667,308.749
3458,Disappointment Cleaver,1,1,53.75416667,35.88125,13.615125,276.0791667,353.99733330000004
4391,Disappointment Cleaver,1,1,40.17125,36.86833333,9.813375,247.1904167,352.442875
3172,Disappointment Cleaver,1,0,48.49208333,50.48333333,2.755416667,183.66875,328.7606667
4288,Emmons-Winthrop,1,0,25.92333333,96.78333333,8.679666667000001,263.1208333,272.3627917
338,Disappointment Cleaver,1,1,23.02125,60.216125,11.10675,13.96916667,90.693
2948,Kautz Glacier,1,1,47.63541667,46.01083333,2.864833333,30.16916667,333.7253333
4589,glacier only - no summit attempt,1,0,35.88083333,74.25708333,7.274916667,103.8366667,25.60783333
130,Disappointment Cleaver,1,0,30.87583333,70.45,35.44875,263.3833333,138.2574583
379,Disappointment Cleaver,1,1,51.76,27.91541667,19.81575,220.86625,238.10541669999998
2628,Kautz Glacier,1,0,37.98625,47.64541667,2.382125,207.16666669999998,345.6050417
1686,Disappointment Cleaver,1,1,37.08375,48.48666667,30.84,264.2958333,170.5599167
2324,Disappointment Cleaver,1,0,39.98208333,68.69458333,19.50670833,24.84125,309.638125
1618,Emmons-Winthrop,1,0,39.15708333,71.17625,24.91166667,260.21666669999996,182.5133333
357,Disappointment Cleaver,1,0,42.59166667,17.42758333,14.43820833,20.535,207.5935
4815,Disappointment Cleaver,1,1,31.08541667,45.71958333,1.597666667,267.87125,42.54783333
868,Disappointment Cleaver,1,0,36.16208333,91.36375,64.10625,40.25666667,53.22416667
3791,Disappointment Cleaver,1,1,40.29708333,39.14,9.701375,19.75291667,358.0332917
2933,Disappointment Cleaver,1,1,47.63541667,46.01083333,2.864833333,30.16916667,333.7253333
408,Disappointment Cleaver,1,0,51.76,27.91541667,19.81575,220.86625,238.10541669999998
263,Disappointment Cleaver,1,0,34.73375,52.70166667,6.354375,30.35875,200.940625
2580,Emmons-Winthrop,1,1,39.01,44.30583333,5.761708333,215.84058330000002,314.619375
4611,Disappointment Cleaver,1,1,35.88083333,74.25708333,7.274916667,103.8366667,25.60783333
4450,Disappointment Cleaver,1,1,37.57708333,67.60041667,7.06175,125.38779170000001,337.99041669999997
1882,Disappointment Cleaver,1,0,42.45083333,43.5075,4.640541667,20.59791667,308.749
1208,Disappointment Cleaver,1,1,51.13958333,25.71416667,4.838666667,49.57458333,287.292125
5266,Gibralter Ledges,1,0,21.1575,18.090999999999998,18.71625,115.95833329999999,0.0
3094,Emmons-Winthrop,1,1,51.54416667,20.74295833,9.233416667,23.74916667,357.33275
4654,Disappointment Cleaver,1,0,33.09125,83.53666667,6.95925,61.31625,0.212708333
7,Little Tahoma,1,0,40.97958333,28.33570833,19.59116667,279.77916669999996,176.3826667
3328,Disappointment Cleaver,1,0,55.05083333,49.77,8.242,243.3878333,184.279375
262,Disappointment Cleaver,1,0,34.73375,52.70166667,6.354375,30.35875,200.940625
3958,Disappointment Cleaver,1,1,31.21583333,45.76625,1.7863333330000002,29.30041667,364.5174167
5233,Little Tahoma,1,1,33.745,14.99333333,10.19525,17.02958333,17.644375
4722,Disappointment Cleaver,1,1,29.47333333,91.06,6.361583333,79.80166667,21.76520833
3448,Disappointment Cleaver,1,1,53.75416667,35.88125,13.615125,276.0791667,353.99733330000004
2343,Disappointment Cleaver,1,0,39.98208333,68.69458333,19.50670833,24.84125,309.638125
4446,Disappointment Cleaver,1,1,37.57708333,67.60041667,7.06175,125.38779170000001,337.99041669999997
4827,Disappointment Cleaver,1,0,26.23875,83.00083333,2.066375,154.61875,10.03241667
3985,Disappointment Cleaver,1,1,31.21583333,45.76625,1.7863333330000002,29.30041667,364.5174167
990,Disappointment Cleaver,1,1,43.36666667,22.565875,22.82541667,17.94333333,236.7139583
164,Disappointment Cleaver,1,0,37.40666667,17.20541667,13.77908333,149.3954167,221.8321667
2942,Kautz Glacier,1,1,47.63541667,46.01083333,2.864833333,30.16916667,333.7253333
112,Disappointment Cleaver,1,0,36.09958333,60.97875,51.61083333,265.4166667,180.315875
5062,Disappointment Cleaver,1,1,31.68375,45.21333333,14.787375,199.755875,41.20166667
2706,Disappointment Cleaver,1,1,40.66333333,69.77416667,21.65779167,273.03333330000004,231.46820830000001
88,Disappointment Cleaver,1,1,32.39041667,95.30583333,61.3875,261.03333330000004,12.38258333
3550,Disappointment Cleaver,1,1,38.03375,43.06458333,5.631583332999999,148.7572917,351.3125
2583,Emmons-Winthrop,1,0,39.01,44.30583333,5.761708333,215.84058330000002,314.619375
1827,Disappointment Cleaver,1,1,42.45083333,43.5075,4.640541667,20.59791667,308.749
1944,Disappointment Cleaver,1,1,37.44,38.43166667,7.56075,17.995,304.6057083
1170,Disappointment Cleaver,1,0,43.20875,14.29633333,19.14175,19.62958333,293.7495
4385,Disappointment Cleaver,1,1,40.17125,36.86833333,9.813375,247.1904167,352.442875
84,Disappointment Cleaver,1,1,32.39041667,95.30583333,61.3875,261.03333330000004,12.38258333
3265,Disappointment Cleaver,1,1,48.94125,56.53375,11.08508333,229.85291669999998,354.126125
1130,Disappointment Cleaver,1,1,43.20875,14.29633333,19.14175,19.62958333,293.7495
2702,Kautz Cleaver,1,0,40.66333333,69.77416667,21.65779167,273.03333330000004,231.46820830000001
2469,Disappointment Cleaver,1,1,49.15458333,32.24525,8.580916667,189.9991667,334.19675
4690,Disappointment Cleaver,1,0,32.22541667,78.09416667,16.36125,69.58875,27.30241667
4887,Disappointment Cleaver,1,0,25.05958333,97.11666667,4.398875,98.80383333,0.0
4172,Emmons-Winthrop,1,1,53.21166667,30.91625,3.1011666669999998,217.22883330000002,355.6503333
745,Disappointment Cleaver,1,0,22.40041667,91.62541667,23.27375,188.12083330000002,233.4845833
4790,Disappointment Cleaver,1,1,31.08541667,45.71958333,1.597666667,267.87125,42.54783333
3845,Disappointment Cleaver,1,1,38.61666667,33.18291667,9.260916667,28.18208333,352.22116669999997
494,Disappointment Cleaver,1,1,47.29416667,25.0825,7.66225,208.80083330000002,241.27829169999998
1401,Disappointment Cleaver,1,1,41.62791667,19.56183333,7.595541667000001,228.6825,305.5728333
2044,Emmons-Winthrop,1,0,46.85875,49.985,16.14779167,24.4925,196.61991669999998
1375,Disappointment Cleaver,1,1,41.11791667,44.51291667,1.663208333,210.48,294.587625
5082,Disappointment Cleaver,1,0,32.37291667,77.0775,15.32033333,171.8858333,13.2635
256,Disappointment Cleaver,1,0,34.73375,52.70166667,6.354375,30.35875,200.940625
3717,Disappointment Cleaver,1,1,31.90166667,65.75875,9.339041667,177.5125,329.4286667
0,Disappointment Cleaver,1,0,26.32166667,19.715,27.83958333,68.00416667,88.49625
4443,Fuhrers Finger,1,0,37.57708333,67.60041667,7.06175,125.38779170000001,337.99041669999997
620,Disappointment Cleaver,1,0,24.97708333,74.395,4.64325,221.5945833,221.49400000000003
862,Disappointment Cleaver,1,0,36.16208333,91.36375,64.10625,40.25666667,53.22416667
3367,Kautz Glacier,1,0,54.57583333,40.18583333,18.14608333,278.59166669999996,245.01154169999998
3074,Emmons-Winthrop,1,0,55.1375,20.55941667,0.753458333,90.53458333,357.3411667
3422,Kautz Glacier,1,0,53.75416667,35.88125,13.615125,276.0791667,353.99733330000004
3695,Emmons-Winthrop,1,1,31.90166667,65.75875,9.339041667,177.5125,329.4286667
4729,Disappointment Cleaver,1,0,29.47333333,91.06,6.361583333,79.80166667,21.76520833
3252,Disappointment Cleaver,1,1,48.94125,56.53375,11.08508333,229.85291669999998,354.126125
1320,Disappointment Cleaver,1,0,46.55333333,30.25375,6.036208332999999,252.915,295.18425
3925,Kautz Glacier,1,1,32.69458333,70.2725,2.7260000000000004,30.691,362.93758330000003
3967,Disappointment Cleaver,1,1,31.21583333,45.76625,1.7863333330000002,29.30041667,364.5174167
4476,Disappointment Cleaver,1,0,34.4575,73.66541667,4.211208333,194.5708333,351.78479169999997
1768,Disappointment Cleaver,1,0,37.20791667,71.93125,27.72875,202.2658333,240.0982083
4081,Kautz Glacier,1,0,46.22875,29.61541667,19.002875,21.64041667,344.787375
1492,Disappointment Cleaver,1,1,49.99208333,30.82541667,24.7425,271.9333333,276.0485
4773,Disappointment Cleaver,1,1,31.28083333,55.86166667,3.632791667,148.240375,28.800125
2169,Disappointment Cleaver,1,0,46.39625,38.65208333,3.945041667,239.8408333,323.31233330000003
4290,Disappointment Cleaver,1,0,25.92333333,96.78333333,8.679666667000001,263.1208333,272.3627917
1828,Disappointment Cleaver,1,1,42.45083333,43.5075,4.640541667,20.59791667,308.749
2510,Disappointment Cleaver,1,1,49.7325,49.06958333,3.9822916669999997,226.1925,328.9838333
3500,Emmons-Winthrop,1,1,49.23875,37.54708333,5.079166667,143.1625,353.6944583
933,Disappointment Cleaver,1,0,41.95083333,54.23375,35.89916667,22.13458333,234.041625
4973,Gibralter Ledges,1,0,28.24208333,52.79375,6.912000000000001,122.80741670000002,35.50208333
2458,Disappointment Cleaver,1,1,49.15458333,32.24525,8.580916667,189.9991667,334.19675
69,Disappointment Cleaver,1,0,27.32208333,59.46991667,15.73075,216.3425,183.87170830000002
2544,Disappointment Cleaver,1,1,43.04166667,55.07208333,6.003458332999999,198.60375,334.0260417
5088,Disappointment Cleaver,1,0,9.032041667,91.73125,42.71291667,224.6958333,0.0
3251,Disappointment Cleaver,1,1,48.94125,56.53375,11.08508333,229.85291669999998,354.126125
4498,Disappointment Cleaver,1,1,31.53666667,72.90083333,3.442375,229.7284167,187.92495830000001
3081,Emmons-Winthrop,1,0,55.1375,20.55941667,0.753458333,90.53458333,357.3411667
497,Disappointment Cleaver,1,1,47.29416667,25.0825,7.66225,208.80083330000002,241.27829169999998
3248,Disappointment Cleaver,1,1,48.94125,56.53375,11.08508333,229.85291669999998,354.126125
4994,Disappointment Cleaver,1,0,24.45458333,47.96666667,42.57208333,272.9375,0.0
2088,Emmons-Winthrop,1,0,52.78625,19.12333333,14.71504167,243.7625,327.84616669999997
3984,Disappointment Cleaver,1,1,31.21583333,45.76625,1.7863333330000002,29.30041667,364.5174167
4142,Disappointment Cleaver,1,1,52.22875,28.745,13.1705,253.20625,356.6964583
4708,Disappointment Cleaver,1,0,31.2,75.00458333,11.31595833,83.57208333,0.129958333
786,Disappointment Cleaver,1,0,32.07875,66.61916667,33.07875,238.1875,201.78916669999998
335,Disappointment Cleaver,1,1,23.02125,60.216125,11.10675,13.96916667,90.693
815,Disappointment Cleaver,1,0,32.31,100.0,25.74,234.5,0.0
4814,Disappointment Cleaver,1,1,31.08541667,45.71958333,1.597666667,267.87125,42.54783333
4215,Disappointment Cleaver,1,1,38.94666667,50.58708333,5.9370833329999995,153.6,359.3387917
941,Disappointment Cleaver,1,1,42.415,26.72666667,24.9475,19.63125,275.21133330000004
2614,Disappointment Cleaver,1,1,37.98625,47.64541667,2.382125,207.16666669999998,345.6050417
3691,glacier only - no summit attempt,1,0,31.90166667,65.75875,9.339041667,177.5125,329.4286667
1254,Disappointment Cleaver,1,0,51.18958333,24.26166667,2.924458333,185.8279167,291.3016667
5395,Disappointment Cleaver,1,0,33.31875,60.20041667,7.140916667000001,116.29458329999999,227.597125
4099,Disappointment Cleaver,1,1,48.69,13.59708333,4.309125,22.21325,363.666625
3718,Disappointment Cleaver,1,1,31.90166667,65.75875,9.339041667,177.5125,329.4286667
3419,Mowich Face,1,0,53.75416667,35.88125,13.615125,276.0791667,353.99733330000004
5058,Fuhrers Finger,1,0,30.19708333,33.99591667,31.02083333,280.3833333,0.0
2094,Disappointment Cleaver,1,1,52.78625,19.12333333,14.71504167,243.7625,327.84616669999997
446,Disappointment Cleaver,1,0,52.30416667,18.9025,12.39225,278.9,234.3315833
2830,Disappointment Cleaver,1,1,45.18541667,55.22875,16.93216667,22.45291667,349.9249583
331,Disappointment Cleaver,1,1,23.02125,60.216125,11.10675,13.96916667,90.693
2223,Emmons-Winthrop,1,1,33.30333333,52.5,7.444625,191.560875,278.7935833
5079,Disappointment Cleaver,1,0,32.37291667,77.0775,15.32033333,171.8858333,13.2635
5331,Gibralter Ledges,1,1,23.08625,22.53516667,9.464208333,207.66745830000002,0.0
2155,Emmons-Winthrop,1,1,48.88666667,27.80416667,13.75808333,270.7366667,326.9785417
4800,Disappointment Cleaver,1,1,31.08541667,45.71958333,1.597666667,267.87125,42.54783333
3556,Disappointment Cleaver,1,1,38.03375,43.06458333,5.631583332999999,148.7572917,351.3125
3174,Disappointment Cleaver,1,0,48.49208333,50.48333333,2.755416667,183.66875,328.7606667
4126,Kautz Glacier,1,0,48.62875,20.28375,9.727375,55.14583333,362.4339167
2579,Kautz Glacier,1,0,39.01,44.30583333,5.761708333,215.84058330000002,314.619375
872,Disappointment Cleaver,1,0,36.16208333,91.36375,64.10625,40.25666667,53.22416667
3515,Little Tahoma,1,0,39.39958333,69.98416667,9.057708332999999,216.18208330000002,248.0507917
2527,Disappointment Cleaver,1,1,43.04166667,55.07208333,6.003458332999999,198.60375,334.0260417
4847,Disappointment Cleaver,1,0,26.23875,83.00083333,2.066375,154.61875,10.03241667
4265,Disappointment Cleaver,1,1,29.01333333,85.95333333,2.220333333,227.6720833,284.8479167
2119,Disappointment Cleaver,1,1,52.78625,19.12333333,14.71504167,243.7625,327.84616669999997
4252,Disappointment Cleaver,1,0,34.46166667,62.99416667,4.006708333,164.18625,363.1519583
4434,Disappointment Cleaver,1,0,36.655,71.65125,24.68633333,274.7666667,245.2959167
5042,Nisqually Glacier,1,0,30.19708333,33.99591667,31.02083333,280.3833333,0.0
1426,Disappointment Cleaver,1,0,40.04916667,77.10333333,14.9015,245.56375,170.0025833
431,Disappointment Cleaver,1,1,52.30416667,18.9025,12.39225,278.9,234.3315833
2871,Disappointment Cleaver,1,0,45.18541667,55.22875,16.93216667,22.45291667,349.9249583
4560,Disappointment Cleaver,1,1,35.50541667,55.14625,4.602791667,163.7657083,40.73991667
4035,Emmons-Winthrop,1,1,39.88916667,12.741125,14.657875,33.32166667,368.0560833
2012,Disappointment Cleaver,1,0,41.29625,39.34041667,9.768666667,26.96041667,321.4156667
2788,Kautz Glacier,1,1,48.91333333,47.2225,3.00025,33.93708333,344.3869583
